market,week_idx,eval_start,eval_start_ts,method,revenue,soc_end,score,pf_score,value_capture,theta,sigma_stat,mu_eff,q,mask_violations
CISO_shape,55,18000,2025-03-11 08:00:00,dp,20169.880500000003,18.75,20885.953080522264,23480.66475,0.8894958172137041,0.055373685323298685,16.209074877656064,4.521934444639769,38.19053762785388,0
CISO_shape,56,18168,2025-03-18 08:00:00,dp,35383.69224999999,25.0,36344.523596347026,38090.227327077635,0.954169248827517,0.04987057472072505,17.88703819069655,5.25999270237385,38.43325385388128,0
CISO_shape,57,18336,2025-03-25 08:00:00,dp,26684.130750000004,23.75,27599.109563005142,30259.961502020546,0.9120669093105842,0.05736857610195724,18.141821771463594,-2.523775238040096,38.525423705479454,0
CISO_shape,58,18504,2025-04-01 08:00:00,dp,29215.48050000001,20.0,29981.11410721462,31724.68722570207,0.9450404946128239,0.03652745573141221,23.906950405654857,-10.521789892630418,38.2816803607306,0
CISO_shape,59,18672,2025-04-08 08:00:00,dp,27408.182000000004,20.0,28168.50474901827,29298.301499999998,0.9614381485226463,0.046604612714357924,21.999814598489245,-2.1531687078384087,38.01613745091324,0
CISO_shape,60,18840,2025-04-15 08:00:00,dp,26126.791500000003,25.0,27073.13075365297,27706.61732828767,0.9771359106335971,0.044952007869327064,22.037697731591884,-0.226318116844532,37.85357014611872,0
CISO_shape,61,19008,2025-04-22 08:00:00,dp,22485.247499999998,18.75,23193.81366027397,23599.341660273963,0.9828161308125539,0.04830194007577644,20.824726070232703,-2.236921502286332,37.79019521461187,0
CISO_shape,62,19176,2025-04-29 08:00:00,dp,22039.787250000005,18.75,22750.815328531684,23454.317578531685,0.9700054266066588,0.058195184177706666,19.23411573323346,1.2847261420323857,37.921497521689496,0
CISO_shape,63,19344,2025-05-06 08:00:00,dp,20943.154499999997,22.5,21796.74805954623,23359.916504673234,0.9330833034093128,0.05847909388488948,19.108766558513576,3.4903390725584935,37.93749153538812,0
CISO_shape,64,19512,2025-05-13 08:00:00,dp,20814.999749999995,22.5,21672.502616147256,22722.829858946916,0.9537765652729163,0.053004462938774054,20.221582618527094,8.812041753711021,38.11123849543379,0
CISO_shape,65,19680,2025-05-20 08:00:00,dp,18836.858750000003,22.5,19694.535502029114,21391.27588345462,0.9206807302813633,0.057479847849913314,19.947809914024866,1.239120149457701,38.11896675684932,0
CISO_shape,66,19848,2025-05-27 08:00:00,dp,15094.247500000003,18.75,15814.0825796661,17497.72134559932,0.9037795417654965,0.04771520576100521,21.252382654113177,1.703859863699286,38.39120424885845,0
